"Slipknot","Wait and Bleed","NTC3cMGpJ-I","E:/Karaoke/Songs/Slipknot - Wait and Bleed - NTC3cMGpJ-I.mkv"
"Smash Mouth","All Star","ABOYo7ioQJo","E:/Karaoke/Songs/Smash Mouth - All Star - ABOYo7ioQJo.mp4"
"Smash Mouth","Sister Psychic"," G7ddca7jAI","E:/Karaoke/Songs/Smash Mouth - Sister Psychic - _G7ddca7jAI.mkv"
"Smashing Pumpkins, The","Bullet with Butterfly Wings","NdqZQERua I","E:/Karaoke/Songs/Smashing Pumpkins, The - Bullet with Butterfly Wings - NdqZQERua_I.mkv"
"Smashing Pumpkins, The","Disarm","vHMrn3aNSdM","E:/Karaoke/Songs/Smashing Pumpkins, The - Disarm - vHMrn3aNSdM.mkv"
"Smashing Pumpkins, The","Today","uhQ-g3yH52M","E:/Karaoke/Songs/Smashing Pumpkins, The - Today - uhQ-g3yH52M.mkv"
"Smashing Pumpkins, The","Tonight, Tonight","RYmTacXZ6EM","E:/Karaoke/Songs/Smashing Pumpkins, The - Tonight, Tonight - RYmTacXZ6EM.mkv"
"Smashing Pumpkins, The","Zero","p2O74jis-Ys","E:/Karaoke/Songs/Smashing Pumpkins, The - Zero - p2O74jis-Ys.mkv"
"Smiths, The","There Is a Light That Never Goes Out","jkULDIk23KU","E:/Karaoke/Songs/Smiths, The - There Is a Light That Never Goes Out - jkULDIk23KU.mp4"
"Soft Cell","Tainted Love","WGbHRHRYo20","E:/Karaoke/Songs/Soft Cell - Tainted Love - WGbHRHRYo20.mp4"
"Soggy Bottom Boys, The","I Am a Man of Constant Sorrow","lGuIXQzm7ug","E:/Karaoke/Songs/Soggy Bottom Boys, The - I Am a Man of Constant Sorrow - lGuIXQzm7ug.mkv"
"Sonic Adventure","Believe in Myself (Tails' Theme)","JDlQARZS31Y","E:/Karaoke/Songs/Sonic Adventure - Believe in Myself (Tails' Theme) - JDlQARZS31Y.mkv"
"Sonic Adventure","It Doesn't Matter (Sonic's Theme)","G2nte pmPQE","E:/Karaoke/Songs/Sonic Adventure - It Doesn't Matter (Sonic's Theme) - G2nte_pmPQE.mkv"
"Sonic Adventure","Lazy Days (Duet) (Big's Theme)","eYHWFFGHilI","E:/Karaoke/Songs/Sonic Adventure - Lazy Days (Duet) (Big's Theme) - eYHWFFGHilI.mkv"
"Sonic Adventure","My Sweet Passion (Amy's Theme)","V27E3gYrnXQ","E:/Karaoke/Songs/Sonic Adventure - My Sweet Passion (Amy's Theme) - V27E3gYrnXQ.mkv"
"Sonic Adventure","Open Your Heart (Main Theme)","IYW SCSKJXw","E:/Karaoke/Songs/Sonic Adventure - Open Your Heart (Main Theme) - IYW_SCSKJXw.mkv"
"Sonic Adventure","Unknown from M.E. (Knuckles' Theme)","16P-TFAEutU","E:/Karaoke/Songs/Sonic Adventure - Unknown from M.E. (Knuckles' Theme) - 16P-TFAEutU.mkv"
"Sonic Adventure 2","Believe in Myself (Tails' Theme)","rM5gnVG8DbQ","E:/Karaoke/Songs/Sonic Adventure 2 - Believe in Myself (Tails' Theme) - rM5gnVG8DbQ.mkv"
"Sonic Adventure 2","E.G.G.M.A.N. (Eggman's Theme)","7AJX9N0ZzaY","E:/Karaoke/Songs/Sonic Adventure 2 - E.G.G.M.A.N. (Eggman's Theme) - 7AJX9N0ZzaY.mkv"
"Sonic Adventure 2","Escape from the City","5bjULQizgfw","E:/Karaoke/Songs/Sonic Adventure 2 - Escape from the City - 5bjULQizgfw.mp4"
"Sonic Adventure 2","Fly in the Freedom (Rouge's Theme)","XmUB3KG RIQ","E:/Karaoke/Songs/Sonic Adventure 2 - Fly in the Freedom (Rouge's Theme) - XmUB3KG_RIQ.mkv"
"Sonic Adventure 2","It Doesn't Matter (Sonic's Theme)","hUcir7t MIs","E:/Karaoke/Songs/Sonic Adventure 2 - It Doesn't Matter (Sonic's Theme) - hUcir7t_MIs.mkv"
"Sonic Adventure 2","Live & Learn (Main Theme)","ozaYTjYygzc","E:/Karaoke/Songs/Sonic Adventure 2 - Live & Learn (Main Theme) - ozaYTjYygzc.mkv"
"Sonic Adventure 2","Supporting Me (Biolizard's Theme)","wObdxUwInIg","E:/Karaoke/Songs/Sonic Adventure 2 - Supporting Me (Biolizard's Theme) - wObdxUwInIg.mkv"
"Sonic Adventure 2","Throw It All Away (Shadow's Theme)","zfOuMz15wxg","E:/Karaoke/Songs/Sonic Adventure 2 - Throw It All Away (Shadow's Theme) - zfOuMz15wxg.mkv"
"Sonic Adventure 2","Unknown from M.E. (Knuckles' Theme)","vD3mXoZLH0s","E:/Karaoke/Songs/Sonic Adventure 2 - Unknown from M.E. (Knuckles' Theme) - vD3mXoZLH0s.mkv"
"Sonny And Cher","I Got You Babe (Duet)","xm-oiJHg5Tk","E:/Karaoke/Songs/Sonny And Cher - I Got You Babe (Duet) - xm-oiJHg5Tk.mp4"
"Sound, The","Total Recall","y5wt5bcERQc","E:/Karaoke/Songs/Sound, The - Total Recall - y5wt5bcERQc.mkv"
"Soundgarden","Black Hole Sun","eL3XAPuKaAo","E:/Karaoke/Songs/Soundgarden - Black Hole Sun - eL3XAPuKaAo.mp4"
"Soundgarden","Burden In My Hand","eHSBoDiNKUo","E:/Karaoke/Songs/Soundgarden - Burden In My Hand - eHSBoDiNKUo.mp4"
"Soundgarden","Day I Tried To Live, The","P7h5iY58jRA","E:/Karaoke/Songs/Soundgarden - Day I Tried To Live, The - P7h5iY58jRA.mp4"
"Soundgarden","Fell On Black Days","pgjpSF3IMvU","E:/Karaoke/Songs/Soundgarden - Fell On Black Days - pgjpSF3IMvU.mp4"
"Soundgarden","Outshined","WXygvUbh31Y","E:/Karaoke/Songs/Soundgarden - Outshined - WXygvUbh31Y.mp4"
"Soundgarden","Room A Thousand Years Wide","G6xAJVXBylE","E:/Karaoke/Songs/Soundgarden - Room A Thousand Years Wide - G6xAJVXBylE.mp4"
"South Pacific","Honey Bun","WzVhpSESojg","E:/Karaoke/Songs/South Pacific - Honey Bun - WzVhpSESojg.mp4"
"Spalexma","We Are Charlie Kirk","LVuV2 BhIPg","E:/Karaoke/Songs/Spalexma - We Are Charlie Kirk - LVuV2_BhIPg.mkv"
"Spalexma","We Are Charlie Kirk (acoustic)","4xtbFuBRIcM","E:/Karaoke/Songs/Spalexma - We Are Charlie Kirk (acoustic) - 4xtbFuBRIcM.mkv"
"Sponge","Plowed","f8xewdh15wE","E:/Karaoke/Songs/Sponge - Plowed - f8xewdh15wE.mkv"
"Staind","It's Been Awhile","fMMCdBJS Bs","E:/Karaoke/Songs/Staind - It's Been Awhile - fMMCdBJS_Bs.mkv"
"Stan Bush","The Touch","iLGUw85wFPQ","E:/Karaoke/Songs/Stan Bush - The Touch - iLGUw85wFPQ.mkv"
"Steven Universe","Do It for Her (Duet)","xfTd-7CuWKc","E:/Karaoke/Songs/Steven Universe - Do It for Her (Duet) - xfTd-7CuWKc.mkv"
"Steven Universe","Giant Woman","LPnje5jLyX8","E:/Karaoke/Songs/Steven Universe - Giant Woman - LPnje5jLyX8.mkv"
"Steven Universe","It's Over, Isn't It","vlX1hDw4Oek","E:/Karaoke/Songs/Steven Universe - It's Over, Isn't It - vlX1hDw4Oek.mp4"
"Steven Universe","Something Entirely New (Duet)","SwqEnLTpiMM","E:/Karaoke/Songs/Steven Universe - Something Entirely New (Duet) - SwqEnLTpiMM.mp4"
"Steven Universe","We Are the Crystal Gems","OoosAVDzT3U","E:/Karaoke/Songs/Steven Universe - We Are the Crystal Gems - OoosAVDzT3U.mp4"
"Stevie Nicks and Tom Petty","Stop Draggin' My Heart Around","UvdzJjC1-Xw","E:/Karaoke/Songs/Stevie Nicks and Tom Petty - Stop Draggin' My Heart Around - UvdzJjC1-Xw.mp4"
"Stevie Nicks and Tom Petty","Stop Draggin' My Heart Around (Duet)","zAN6F35YOJA","E:/Karaoke/Songs/Stevie Nicks and Tom Petty - Stop Draggin' My Heart Around (Duet) - zAN6F35YOJA.mp4"
"Stevie Wonder","Part-Time Lover","qh3 4pGioHk","E:/Karaoke/Songs/Stevie Wonder - Part-Time Lover - qh3_4pGioHk.mp4"
"Stevie Wonder","Superstition","7kWhaDjtY5A","E:/Karaoke/Songs/Stevie Wonder - Superstition - 7kWhaDjtY5A.mp4"
"Sting","The Soul Cages","fRzGGhGocNI","E:/Karaoke/Songs/Sting - The Soul Cages - fRzGGhGocNI.mp4"
"Stone Temple Pilots","All in the Suit That You Wear","hStGUT5G9hg","E:/Karaoke/Songs/Stone Temple Pilots - All in the Suit That You Wear - hStGUT5G9hg.mp4"
"Stone Temple Pilots","Big Empty","7nASPRisc8g","E:/Karaoke/Songs/Stone Temple Pilots - Big Empty - 7nASPRisc8g.mp4"
"Stone Temple Pilots","Creep","xJMOoJftxhg","E:/Karaoke/Songs/Stone Temple Pilots - Creep - xJMOoJftxhg.mp4"
"Stone Temple Pilots","Interstate Love Song","0G4khFOKSaU","E:/Karaoke/Songs/Stone Temple Pilots - Interstate Love Song - 0G4khFOKSaU.mp4"
"Stone Temple Pilots","Plush","CaEOO19 fNo","E:/Karaoke/Songs/Stone Temple Pilots - Plush - CaEOO19_fNo.mp4"
"Stone Temple Pilots","Wonderful","pxifxbf5oIM","E:/Karaoke/Songs/Stone Temple Pilots - Wonderful - pxifxbf5oIM.mp4"
"Strokes, The","Last Nite","eYjsYelPAco","E:/Karaoke/Songs/Strokes, The - Last Nite - eYjsYelPAco.mkv"
"Stromae","Alors On Danse","p1fzVQ6yzU0","E:/Karaoke/Songs/Stromae - Alors On Danse - p1fzVQ6yzU0.mp4"
"Stromae","Carmen","6p7cIkheLag","E:/Karaoke/Songs/Stromae - Carmen - 6p7cIkheLag.mp4"
"Stromae","Formidable","nf2AEzMwYFM","E:/Karaoke/Songs/Stromae - Formidable - nf2AEzMwYFM.mp4"
"Stromae","Papaoutai","CUO2UTYy2Oo","E:/Karaoke/Songs/Stromae - Papaoutai - CUO2UTYy2Oo.mp4"
"Sublime","What I Got","qXOoU0eKrcc","E:/Karaoke/Songs/Sublime - What I Got - qXOoU0eKrcc.mkv"
"Sugar Ray","Every Morning","1G7Fvf r9tQ","E:/Karaoke/Songs/Sugar Ray - Every Morning - 1G7Fvf_r9tQ.mp4"
"Sugar Ray","Fly","P88WqShKLM4","E:/Karaoke/Songs/Sugar Ray - Fly - P88WqShKLM4.mp4"
"Sugar Ray","Someday","MeOdauPAOv4","E:/Karaoke/Songs/Sugar Ray - Someday - MeOdauPAOv4.mp4"
"Sugar Ray","When It's Over","1PB2jyG0UHU","E:/Karaoke/Songs/Sugar Ray - When It's Over - 1PB2jyG0UHU.mp4"
"Super Cassette","Be Gay, Do Drugs, Hail Satan","Q0Xi3PSCGhA","E:/Karaoke/Songs/Super Cassette - Be Gay, Do Drugs, Hail Satan - Q0Xi3PSCGhA.mp4"
"Supertramp","Bloody Well Right","3wZ4cM9lpvw","E:/Karaoke/Songs/Supertramp - Bloody Well Right - 3wZ4cM9lpvw.mp4"
"Supertramp","Breakfast in America","K3HTvyCpEd0","E:/Karaoke/Songs/Supertramp - Breakfast in America - K3HTvyCpEd0.mp4"
"Supertramp","Dreamer","fDrhPqQmtGY","E:/Karaoke/Songs/Supertramp - Dreamer - fDrhPqQmtGY.mp4"
"Supertramp","Give a Little Bit","BPZjSxFtLTU","E:/Karaoke/Songs/Supertramp - Give a Little Bit - BPZjSxFtLTU.mp4"
"Supertramp","Just Another Nervous Wreck","ozxMh-qvyJM","E:/Karaoke/Songs/Supertramp - Just Another Nervous Wreck - ozxMh-qvyJM.mp4"
"Supertramp","Logical Song, The","pceoIMAtmsc","E:/Karaoke/Songs/Supertramp - Logical Song, The - pceoIMAtmsc.mp4"
"Supertramp","School","EP izEwAhqI","E:/Karaoke/Songs/Supertramp - School - EP_izEwAhqI.mp4"
"Supertramp","Take the Long Way Home","JXcnyXN8DDo","E:/Karaoke/Songs/Supertramp - Take the Long Way Home - JXcnyXN8DDo.mp4"
"Suzanne Vega","Luka","h6GfWSJMsVw","E:/Karaoke/Songs/Suzanne Vega - Luka - h6GfWSJMsVw.mp4"
"Suzanne Vega","Tom's Diner","MYWz3oMd4Lg","E:/Karaoke/Songs/Suzanne Vega - Tom's Diner - MYWz3oMd4Lg.mp4"
"Swearin'","Kenosha","cAx2qVoClic","E:/Karaoke/Songs/Swearin' - Kenosha - cAx2qVoClic.mp4"
"Sweet","Ballroom Blitz","KQY8P3mb7ZI","E:/Karaoke/Songs/Sweet - Ballroom Blitz - KQY8P3mb7ZI.mkv"
"System of a Down","Aerials","kfsWXM3Yit8","E:/Karaoke/Songs/System of a Down - Aerials - kfsWXM3Yit8.mp4"
"System of a Down","Prison Song","kSOAqtnOqNE","E:/Karaoke/Songs/System of a Down - Prison Song - kSOAqtnOqNE.mkv"
"System of a Down","Roulette","DnXvyRWQvNA","E:/Karaoke/Songs/System of a Down - Roulette - DnXvyRWQvNA.mp4"
"System of a Down","Spiders","64lBQYxaREE","E:/Karaoke/Songs/System of a Down - Spiders - 64lBQYxaREE.mp4"
"System of a Down","Toxicity","TXenLQdECkM","E:/Karaoke/Songs/System of a Down - Toxicity - TXenLQdECkM.mkv"
"System of a Down","Violent Pornography"," GAHYn-cjJk","E:/Karaoke/Songs/System of a Down - Violent Pornography - _GAHYn-cjJk.mkv"
"t.A.T.u.","All the Things She Said","yQW-yNAZZAc","E:/Karaoke/Songs/t.A.T.u. - All the Things She Said - yQW-yNAZZAc.mp4"
"Talking Heads","Burning Down the House","qnutIQTO6dI","E:/Karaoke/Songs/Talking Heads - Burning Down the House - qnutIQTO6dI.mp4"
"Talking Heads","Once in a Lifetime","UKFD-b1dfJc","E:/Karaoke/Songs/Talking Heads - Once in a Lifetime - UKFD-b1dfJc.mp4"
"Talking Heads","Psycho Killer","jF2SQJ6bN9Y","E:/Karaoke/Songs/Talking Heads - Psycho Killer - jF2SQJ6bN9Y.mp4"
"Talking Heads","This Must Be The Place (Naive Melody)","ZMP2kb7SgXE","E:/Karaoke/Songs/Talking Heads - This Must Be The Place (Naive Melody) - ZMP2kb7SgXE.mkv"
"Taproot","Calling","a3A8IT01lKA","E:/Karaoke/Songs/Taproot - Calling - a3A8IT01lKA.mp4"
"Tarja","I Walk Alone","a6O07IZGgU4","E:/Karaoke/Songs/Tarja - I Walk Alone - a6O07IZGgU4.mp4"
"Taron Egerton","I'm Still Standing (from Sing)","rHO9fMB tAg","E:/Karaoke/Songs/Taron Egerton - I'm Still Standing (from Sing) - rHO9fMB_tAg.mp4"
"Tears for Fears","Change","E9LvUNKl1KU","E:/Karaoke/Songs/Tears for Fears - Change - E9LvUNKl1KU.mkv"
"Tears for Fears","Everybody Wants to Rule the World","8JCsU3rXPyE","E:/Karaoke/Songs/Tears for Fears - Everybody Wants to Rule the World - 8JCsU3rXPyE.mp4"
"Tears for Fears","Everybody Wants to Rule the World (acoustic)","3mz-zwRnXeI","E:/Karaoke/Songs/Tears for Fears - Everybody Wants to Rule the World (acoustic) - 3mz-zwRnXeI.mkv"
"Tears For Fears","Mad World","p-WMvkT1QHE","E:/Karaoke/Songs/Tears For Fears - Mad World - p-WMvkT1QHE.mp4"
"Tears for Fears","Shout","-pgdNctLVVc","E:/Karaoke/Songs/Tears for Fears - Shout - -pgdNctLVVc.mp4"
"Tears for Fears","Sowing the Seeds of Love","dZfthDNhcq4","E:/Karaoke/Songs/Tears for Fears - Sowing the Seeds of Love - dZfthDNhcq4.mkv"
"Teddy Hyde","Sex with a Ghost","FcLeQ xp8WQ","E:/Karaoke/Songs/Teddy Hyde - Sex with a Ghost - FcLeQ_xp8WQ.mkv"
"Teddybears","Punkrocker ft. Iggy Pop","-iOV b2DSHU","E:/Karaoke/Songs/Teddybears - Punkrocker ft. Iggy Pop - -iOV_b2DSHU.mkv"
"Temple of the Dog","Hunger Strike"," J5lbU-aPmQ","E:/Karaoke/Songs/Temple of the Dog - Hunger Strike - _J5lbU-aPmQ.mkv"
"Temple of the Dog","Say Hello 2 Heaven","yVdlUhsa9k8","E:/Karaoke/Songs/Temple of the Dog - Say Hello 2 Heaven - yVdlUhsa9k8.mkv"
"Tenacious D","Fuck Her Gently","QqMaucK9rFM","E:/Karaoke/Songs/Tenacious D - Fuck Her Gently - QqMaucK9rFM.mp4"
"Tenacious D","Kickapoo","H9L7WIjnie8","E:/Karaoke/Songs/Tenacious D - Kickapoo - H9L7WIjnie8.mp4"
"Tenacious D","Tribute","GQ5-YiMOru4","E:/Karaoke/Songs/Tenacious D - Tribute - GQ5-YiMOru4.mp4"
"Tennessee Ernie Ford","Union Dixie","1io7mEns1kM","E:/Karaoke/Songs/Tennessee Ernie Ford - Union Dixie - 1io7mEns1kM.mp4"
"Thermals, The","A Pillar of Salt","4LxWQ7YgvNs","E:/Karaoke/Songs/Thermals, The - A Pillar of Salt - 4LxWQ7YgvNs.mp4"
"Thermals, The","An Ear for Baby","-ySKvf6xQNg","E:/Karaoke/Songs/Thermals, The - An Ear for Baby - -ySKvf6xQNg.mkv"
"Thermals, The","Here's Your Future","sQaEtUi-084","E:/Karaoke/Songs/Thermals, The - Here's Your Future - sQaEtUi-084.mkv"
"Thermals, The","I Hold the Sound","hY734N0Ek3I","E:/Karaoke/Songs/Thermals, The - I Hold the Sound - hY734N0Ek3I.mkv"
"Thermals, The","I Might Need You to Kill","wZ2QqcDQIm4","E:/Karaoke/Songs/Thermals, The - I Might Need You to Kill - wZ2QqcDQIm4.mkv"
"Thermals, The","Let Your Earth Quake, Baby","nHabbKalm3E","E:/Karaoke/Songs/Thermals, The - Let Your Earth Quake, Baby - nHabbKalm3E.mp4"
"Thermals, The","No Culture Icons","A69hQ4yEEaM","E:/Karaoke/Songs/Thermals, The - No Culture Icons - A69hQ4yEEaM.mp4"
"Thermals, The","Returning to the Fold","CcNDAQ4vdII","E:/Karaoke/Songs/Thermals, The - Returning to the Fold - CcNDAQ4vdII.mp4"
"Thermals, The","St. Rosa and the Swallows","P2UCHogiNrU","E:/Karaoke/Songs/Thermals, The - St. Rosa and the Swallows - P2UCHogiNrU.mp4"
"They Might Be Giants","She's an Angel","6gZNGgwMWYA","E:/Karaoke/Songs/They Might Be Giants - She's an Angel - 6gZNGgwMWYA.mp4"
"Tina Turner","What's Love Got to Do with It","uwD223bQDHI","E:/Karaoke/Songs/Tina Turner - What's Love Got to Do with It - uwD223bQDHI.mp4"
"TLC","No Scrubs","CUFIRtDz-Oo","E:/Karaoke/Songs/TLC - No Scrubs - CUFIRtDz-Oo.mp4"
"Toadies","Possum Kingdom","cHs5gzAqzyg","E:/Karaoke/Songs/Toadies - Possum Kingdom - cHs5gzAqzyg.mp4"
"Toby Keith","How Do You Like Me Now","uDjmxD0YlTk","E:/Karaoke/Songs/Toby Keith - How Do You Like Me Now - uDjmxD0YlTk.mp4"
"Toh Kay","Shantantitty Town","3 e0v26-JI0","E:/Karaoke/Songs/Toh Kay - Shantantitty Town - 3_e0v26-JI0.mkv"
"Tom Lehrer","New Math","kxuEwxHOKzY","E:/Karaoke/Songs/Tom Lehrer - New Math - kxuEwxHOKzY.mkv"
"Tom Lehrer","Poisoning Pigeons in the Park","U2DXoqvc6NE","E:/Karaoke/Songs/Tom Lehrer - Poisoning Pigeons in the Park - U2DXoqvc6NE.mkv"
"Tom Lehrer","We Will All Go Together When We Go","ZY6KKLTmCiM","E:/Karaoke/Songs/Tom Lehrer - We Will All Go Together When We Go - ZY6KKLTmCiM.mkv"
"Tom Petty and the Heartbreakers","Don't Come Around Here No More","W8UAKcD7x70","E:/Karaoke/Songs/Tom Petty and the Heartbreakers - Don't Come Around Here No More - W8UAKcD7x70.mp4"
"Tom Waits","16 Shells from a Thirty-Ought-Six","mhiEn5wdDyA","E:/Karaoke/Songs/Tom Waits - 16 Shells from a Thirty-Ought-Six - mhiEn5wdDyA.mp4"
"Tom Waits","Cemetery Polka","5sseUhObbk0","E:/Karaoke/Songs/Tom Waits - Cemetery Polka - 5sseUhObbk0.mp4"
"Tom Waits","Clap Hands","qtgjOf6qBgg","E:/Karaoke/Songs/Tom Waits - Clap Hands - qtgjOf6qBgg.mp4"
"Tom Waits","I Hope That I Don't Fall in Love With You","aCL9NGxf-XY","E:/Karaoke/Songs/Tom Waits - I Hope That I Don't Fall in Love With You - aCL9NGxf-XY.mp4"
"Tom Waits","Jockey Full of Bourbon","GZGcc7k0PIw","E:/Karaoke/Songs/Tom Waits - Jockey Full of Bourbon - GZGcc7k0PIw.mp4"
"Tom Waits","Piano Has Been Drinking, The","blaL3Jp3RxQ","E:/Karaoke/Songs/Tom Waits - Piano Has Been Drinking, The - blaL3Jp3RxQ.mp4"
"Tom Waits","Rain Dogs","riZIvOxPNug","E:/Karaoke/Songs/Tom Waits - Rain Dogs - riZIvOxPNug.mp4"
"Tom Waits","Way Down in the Hole","keo420kUADk","E:/Karaoke/Songs/Tom Waits - Way Down in the Hole - keo420kUADk.mp4"
"Tommy Tutone","867-5309 Jenny","DUmvc83oP c","E:/Karaoke/Songs/Tommy Tutone - 867-5309 Jenny - DUmvc83oP_c.mp4"
"Tool","Sober","n3riqiLQb9U","E:/Karaoke/Songs/Tool - Sober - n3riqiLQb9U.mkv"
"Tool","Stinkfist","Qz5ckGJJFhQ","E:/Karaoke/Songs/Tool - Stinkfist - Qz5ckGJJFhQ.mkv"
"Tori Amos","Cornflake Girl","hJFoCUu2Rag","E:/Karaoke/Songs/Tori Amos - Cornflake Girl - hJFoCUu2Rag.mkv"
"Tove Lo","Habits (Stay High)","dkFprYzkj-c","E:/Karaoke/Songs/Tove Lo - Habits (Stay High) - dkFprYzkj-c.mp4"
"Train","Drops of Jupiter","owfhu18w82E","E:/Karaoke/Songs/Train - Drops of Jupiter - owfhu18w82E.mkv"
"Trans-Siberian Orchestra","What Is Eternal","KIf0bN7PmXo","E:/Karaoke/Songs/Trans-Siberian Orchestra - What Is Eternal - KIf0bN7PmXo.mp4"
"Trapt","HeadStrong","oTSru9yYVH8","E:/Karaoke/Songs/Trapt - HeadStrong - oTSru9yYVH8.mkv"
"Trey Songz","Neighbors Know My Name","rMy152Lt6 Y","E:/Karaoke/Songs/Trey Songz - Neighbors Know My Name - rMy152Lt6_Y.mp4"
"Trisha Yearwood","How Do I Live","p91kwlSbCNI","E:/Karaoke/Songs/Trisha Yearwood - How Do I Live - p91kwlSbCNI.mkv"
"Twenty One Pilots","Heathens","hYMHaamhiKU","E:/Karaoke/Songs/Twenty One Pilots - Heathens - hYMHaamhiKU.mp4"
"Twenty One Pilots","Heavydirtysoul","dsczy56MLHY","E:/Karaoke/Songs/Twenty One Pilots - Heavydirtysoul - dsczy56MLHY.mp4"
"Twenty One Pilots","Nico and the Niners","Vd WTH ZpJg","E:/Karaoke/Songs/Twenty One Pilots - Nico and the Niners - Vd_WTH_ZpJg.mp4"
"Twenty One Pilots","Ride","QH4ozIW5enc","E:/Karaoke/Songs/Twenty One Pilots - Ride - QH4ozIW5enc.mp4"
"Twenty One Pilots","Routines in the Night","g8BT12zY-Ro","E:/Karaoke/Songs/Twenty One Pilots - Routines in the Night - g8BT12zY-Ro.mkv"
"Twenty One Pilots","Shy Away","Z8F84X71Dgo","E:/Karaoke/Songs/Twenty One Pilots - Shy Away - Z8F84X71Dgo.mp4"
"Twenty One Pilots","Stressed Out","vfjbwAlr1tY","E:/Karaoke/Songs/Twenty One Pilots - Stressed Out - vfjbwAlr1tY.mp4"
"Twenty One Pilots","Tear in My Heart","sYvfQMhnsnQ","E:/Karaoke/Songs/Twenty One Pilots - Tear in My Heart - sYvfQMhnsnQ.mp4"
"Tyler, The Creator","Like Him ft. Lola Young","kEM-j38ISMU","E:/Karaoke/Songs/Tyler, The Creator - Like Him ft. Lola Young - kEM-j38ISMU.mp4"
"Type O Negative","Love You to Death","qhtfW7S76RQ","E:/Karaoke/Songs/Type O Negative - Love You to Death - qhtfW7S76RQ.mkv"
"Unicorns, The","I Was Born a Unicorn","orzqL3Y7Kck","E:/Karaoke/Songs/Unicorns, The - I Was Born a Unicorn - orzqL3Y7Kck.mkv"
"Usher","Burn","giE8oV3AI44","E:/Karaoke/Songs/Usher - Burn - giE8oV3AI44.mp4"
"Usher","Confessions Part II","PCWe2TO0kfo","E:/Karaoke/Songs/Usher - Confessions Part II - PCWe2TO0kfo.mp4"
"Valerie Broussard","A Little Wicked","qPmm9S66JsM","E:/Karaoke/Songs/Valerie Broussard - A Little Wicked - qPmm9S66JsM.mp4"
"Vampire Weekend","Cousins","0CV RzsIgKI","E:/Karaoke/Songs/Vampire Weekend - Cousins - 0CV_RzsIgKI.mkv"
"Van Halen","Runnin' with the Devil","9d73xIKnQW0","E:/Karaoke/Songs/Van Halen - Runnin' with the Devil - 9d73xIKnQW0.mp4"
"Van Halen","Where Have All the Good Times Gone","OUPte0mhhFI","E:/Karaoke/Songs/Van Halen - Where Have All the Good Times Gone - OUPte0mhhFI.mkv"
"Vance Joy","Riptide","0RZjBAwG9nQ","E:/Karaoke/Songs/Vance Joy - Riptide - 0RZjBAwG9nQ.mp4"
"Vanilla Fudge","You Keep Me Hangin' On","WSpqACfTsvA","E:/Karaoke/Songs/Vanilla Fudge - You Keep Me Hangin' On - WSpqACfTsvA.mp4"
"Vertical Horizon","Best I Ever Had","BHEa sXr6Xw","E:/Karaoke/Songs/Vertical Horizon - Best I Ever Had - BHEa_sXr6Xw.mp4"
"Vertical Horizon","Everything You Want","hHdCgFuCc U","E:/Karaoke/Songs/Vertical Horizon - Everything You Want - hHdCgFuCc_U.mp4"
"Verve, The","Bitter Sweet Symphony (no backing vocals)","MSO507GIaJM","E:/Karaoke/Songs/Verve, The - Bitter Sweet Symphony (no backing vocals) - MSO507GIaJM.mkv"
"Verve, The","Bitter Sweet Symphony (w backing vocals)","hfNJ3-0kmUE","E:/Karaoke/Songs/Verve, The - Bitter Sweet Symphony (w backing vocals) - hfNJ3-0kmUE.mkv"
"Viagra Boys","Creepy Crawlers","fUAe7zKjpGM","E:/Karaoke/Songs/Viagra Boys - Creepy Crawlers - fUAe7zKjpGM.mkv"
"Viagra Boys","Uno II","el3vJnqcxs8","E:/Karaoke/Songs/Viagra Boys - Uno II - el3vJnqcxs8.mkv"
"Violent Femmes","Blister in the Sun","syKjfskVr1g","E:/Karaoke/Songs/Violent Femmes - Blister in the Sun - syKjfskVr1g.mp4"
"Voyager","Promise","sxHQbXm9CYs","E:/Karaoke/Songs/Voyager - Promise - sxHQbXm9CYs.mkv"
"Warren Zevon","Werewolves of London","nvN56FD6-vg","E:/Karaoke/Songs/Warren Zevon - Werewolves of London - nvN56FD6-vg.mp4"
"Ween","I'm Holding You","lsRtyYNVV2I","E:/Karaoke/Songs/Ween - I'm Holding You - lsRtyYNVV2I.mp4"
"Ween","Transdermal Celebration","waAomUNzHgs","E:/Karaoke/Songs/Ween - Transdermal Celebration - waAomUNzHgs.mkv"
"Ween","Your Party","22Okf1eWm4I","E:/Karaoke/Songs/Ween - Your Party - 22Okf1eWm4I.mkv"
"Weezer","El Scorcho"," y4QmO4IH5I","E:/Karaoke/Songs/Weezer - El Scorcho - _y4QmO4IH5I.mp4"
"Weezer","Greatest Man That Ever Lived, The","yIlDBHYAJcg","E:/Karaoke/Songs/Weezer - Greatest Man That Ever Lived, The - yIlDBHYAJcg.mp4"
"Weezer","No One Else","E93l-APkjQQ","E:/Karaoke/Songs/Weezer - No One Else - E93l-APkjQQ.mp4"
"Weezer","Perfect Situation","iOXdcsc3HsY","E:/Karaoke/Songs/Weezer - Perfect Situation - iOXdcsc3HsY.mp4"
"Weezer","Say It Ain't So","WAC36 fIa-Q","E:/Karaoke/Songs/Weezer - Say It Ain't So - WAC36_fIa-Q.mp4"
"Weezer","Susanne","Z1rGFIOYKwI","E:/Karaoke/Songs/Weezer - Susanne - Z1rGFIOYKwI.mp4"
